Time,OBT,RTT_Bangalore_Bangalore,RTT_Bangalore_CARTOSAT2C,RTT_Bangalore_Resourcesat2,RTT_CARTOSAT2C_Bangalore,RTT_CARTOSAT2C_CARTOSAT2C,RTT_CARTOSAT2C_Resourcesat2,RTT_Resourcesat2_Bangalore,RTT_Resourcesat2_CARTOSAT2C,RTT_Resourcesat2_Resourcesat2
20:45:59,74758.0,,,,,,15.2648,,15.2641,
20:46:00,74759.0,,,,,,15.2635,,15.2628,
20:46:01,74760.0,,,,,,15.2622,,15.2615,
20:46:02,74761.0,,,,,,15.2609,,15.2602,
20:46:03,74762.0,,,,,,15.2596,,15.2589,
20:46:04,74763.0,,,,,,15.2583,,15.2576,
20:46:05,74764.0,,,,,,15.257,,15.2563,
20:46:06,74765.0,,,,,,15.2557,,15.255,
20:46:07,74766.0,,,,,,15.2544,,15.2537,
20:46:08,74767.0,,,,,,15.2531,,15.2524,
20:46:09,74768.0,,,,,,15.2518,,15.2511,
20:46:10,74769.0,,,,,,15.2504,,15.2498,
20:46:11,74770.0,,,,,,15.2491,,15.2484,
20:46:12,74771.0,,,,,,15.2478,,15.2471,
20:46:13,74772.0,,,,,,15.2465,,15.2458,
20:46:14,74773.0,,,,,,15.2452,,15.2445,
20:46:15,74774.0,,,,,,15.2439,,15.2432,
20:46:16,74775.0,,,,,,15.2426,,15.2419,
20:46:17,74776.0,,,,,,15.2412,,15.2405,
20:46:18,74777.0,,,,,,15.2399,,15.2392,
20:46:19,74778.0,,,,,,15.2386,,15.2379,
20:46:20,74779.0,,,,,,15.2373,,15.2366,
20:46:21,74780.0,,,,,,15.236,,15.2353,
20:46:22,74781.0,,,,,,15.2346,,15.2339,
20:46:23,74782.0,,,,,,15.2333,,15.2326,
20:46:24,74783.0,,,,,,15.232,,15.2313,
20:46:25,74784.0,,,,,,15.2307,,15.23,
20:46:26,74785.0,,,,,,15.2293,,15.2286,
20:46:27,74786.0,,,,,,15.228,,15.2273,
20:46:28,74787.0,,,,,,15.2267,,15.226,
20:46:29,74788.0,,,,,,15.2253,,15.2246,
20:46:30,74789.0,,,,,,15.224,,15.2233,
20:46:31,74790.0,,,,,,15.2227,,15.222,
20:46:32,74791.0,,,,,,15.2213,,15.2206,
20:46:33,74792.0,,,,,,15.22,,15.2193,
20:46:34,74793.0,,,,,,15.2187,,15.218,
20:46:35,74794.0,,,,,,15.2173,,15.2166,
20:46:36,74795.0,,,,,,15.216,,15.2153,
20:46:37,74796.0,,,,,,15.2146,,15.2139,
20:46:38,74797.0,,,,,,15.2133,,15.2126,
20:46:39,74798.0,,,,,,15.212,,15.2113,
20:46:40,74799.0,,,,,,15.2106,,15.2099,
20:46:41,74800.0,,,,,,15.2093,,15.2086,
20:46:42,74801.0,,,,,,15.2079,,15.2072,
20:46:43,74802.0,,,,,,15.2066,,15.2059,
20:46:44,74803.0,,,,,,15.2052,,15.2045,
20:46:45,74804.0,,,,,,15.2039,,15.2032,
20:46:46,74805.0,,,,,,15.2025,,15.2018,
20:46:47,74806.0,,,,,,15.2012,,15.2005,
20:46:48,74807.0,,,,,,15.1998,,15.1991,
20:46:49,74808.0,,,,,,15.1984,,15.1977,
20:46:50,74809.0,,,,,,15.1971,,15.1964,
20:46:51,74810.0,,,,,,15.1957,,15.195,
20:46:52,74811.0,,,,,,15.1944,,15.1937,
20:46:53,74812.0,,,,,,15.193,,15.1923,
20:46:54,74813.0,,,,,,15.1916,,15.191,
20:46:55,74814.0,,,,,,15.1903,,15.1896,
20:46:56,74815.0,,,,,,15.1889,,15.1882,
20:46:57,74816.0,,,,,,15.1876,,15.1869,
20:46:58,74817.0,,,,,,15.1862,,15.1855,
20:46:59,74818.0,,,,,,15.1848,,15.1841,
20:47:00,74819.0,,,,,,15.1835,,15.1828,
20:47:01,74820.0,,,,,,15.1821,,15.1814,
20:47:02,74821.0,,,,,,15.1807,,15.18,
20:47:03,74822.0,,,,,,15.1793,,15.1786,
20:47:04,74823.0,,,,,,15.178,,15.1773,
20:47:05,74824.0,,,,,,15.1766,,15.1759,
20:47:06,74825.0,,,,,,15.1752,,15.1745,
20:47:07,74826.0,,,,,,15.1738,,15.1731,
20:47:08,74827.0,,,,,,15.1725,,15.1718,
20:47:09,74828.0,,,,,,15.1711,,15.1704,
20:47:10,74829.0,,,,,,15.1697,,15.169,
20:47:11,74830.0,,,,,,15.1683,,15.1676,
20:47:12,74831.0,,,,,,15.1669,,15.1662,
20:47:13,74832.0,,,,,,15.1655,,15.1648,
20:47:14,74833.0,,,,,,15.1642,,15.1635,
20:47:15,74834.0,,,,,,15.1628,,15.1621,
20:47:16,74835.0,,,,,,15.1614,,15.1607,
20:47:17,74836.0,,,,,,15.16,,15.1593,
20:47:18,74837.0,,,,,,15.1586,,15.1579,
20:47:19,74838.0,,,,,,15.1572,,15.1565,
20:47:20,74839.0,,,,,,15.1558,,15.1551,
20:47:21,74840.0,,,,,,15.1544,,15.1537,
20:47:22,74841.0,,,,,,15.153,,15.1523,
20:47:23,74842.0,,,,,,15.1516,,15.1509,
20:47:24,74843.0,,,,,,15.1502,,15.1495,
20:47:25,74844.0,,,,,,15.1488,,15.1481,
20:47:26,74845.0,,,,,,15.1474,,15.1467,
20:47:27,74846.0,,,,,,15.146,,15.1453,
20:47:28,74847.0,,,,,,15.1446,,15.1439,
20:47:29,74848.0,,,,,,15.1432,,15.1425,
20:47:30,74849.0,,,,,,15.1418,,15.1411,
20:47:31,74850.0,,,,,,15.1404,,15.1397,
20:47:32,74851.0,,,,,,15.139,,15.1383,
20:47:33,74852.0,,,,,,15.1376,,15.1369,
20:47:34,74853.0,,,,,,15.1362,,15.1355,
20:47:35,74854.0,,,,,,15.1348,,15.1341,
20:47:36,74855.0,,,,,,15.1334,,15.1327,
20:47:37,74856.0,,,,,,15.1319,,15.1312,
20:47:38,74857.0,,,,,,15.1305,,15.1298,
20:47:39,74858.0,,,,,,15.1291,,15.1284,
20:47:40,74859.0,,,,,,15.1277,,15.127,
20:47:41,74860.0,,,,,,15.1263,,15.1256,
20:47:42,74861.0,,,,,,15.1249,,15.1242,
20:47:43,74862.0,,,,,,15.1234,,15.1227,
20:47:44,74863.0,,,,,,15.122,,15.1213,
20:47:45,74864.0,,,,,,15.1206,,15.1199,
20:47:46,74865.0,,,,,,15.1192,,15.1185,
20:47:47,74866.0,,,,,,15.1177,,15.117,
20:47:48,74867.0,,,,,,15.1163,,15.1156,
20:47:49,74868.0,,,,,,15.1149,,15.1142,
20:47:50,74869.0,,,,,,15.1134,,15.1127,
20:47:51,74870.0,,,,,,15.112,,15.1113,
20:47:52,74871.0,,,,,,15.1106,,15.1099,
20:47:53,74872.0,,,,,,15.1091,,15.1085,
20:47:54,74873.0,,,,,,15.1077,,15.107,
20:47:55,74874.0,,,,,,15.1063,,15.1056,
20:47:56,74875.0,,,,,,15.1048,,15.1041,
20:47:57,74876.0,,,,,,15.1034,,15.1027,
20:47:58,74877.0,,,,,,15.102,,15.1013,
20:47:59,74878.0,,,,,,15.1005,,15.0998,
20:48:00,74879.0,,,,,,15.0991,,15.0984,
20:48:01,74880.0,,,,,,15.0976,,15.0969,
20:48:02,74881.0,,,,,,15.0962,,15.0955,
20:48:03,74882.0,,,,,,15.0947,,15.094,
20:48:04,74883.0,,,,,,15.0933,,15.0926,
20:48:05,74884.0,,,,,,15.0918,,15.0911,
20:48:06,74885.0,,,,,,15.0904,,15.0897,
20:48:07,74886.0,,,,,,15.0889,,15.0882,
20:48:08,74887.0,,,,,,15.0875,,15.0868,
20:48:09,74888.0,,,,,,15.086,,15.0853,
20:48:10,74889.0,,,,,,15.0846,,15.0839,
20:48:11,74890.0,,,,,,15.0831,,15.0824,
20:48:12,74891.0,,,,,,15.0817,,15.081,
20:48:13,74892.0,,,,,,15.0802,,15.0795,
20:48:14,74893.0,,,,,,15.0787,,15.078,
20:48:15,74894.0,,,,,,15.0773,,15.0766,
20:48:16,74895.0,,,,,,15.0758,,15.0751,
20:48:17,74896.0,,,,,,15.0743,,15.0737,
20:48:18,74897.0,,,,,,15.0729,,15.0722,
20:48:19,74898.0,,,,,,15.0714,,15.0707,
20:48:20,74899.0,,,,,,15.0699,,15.0693,
20:48:21,74900.0,,,,,,15.0685,,15.0678,
20:48:22,74901.0,,,,,,15.067,,15.0663,
20:48:23,74902.0,,,,,,15.0655,,15.0648,
20:48:24,74903.0,,,,,,15.0641,,15.0634,
20:48:25,74904.0,,,,,,15.0626,,15.0619,
20:48:26,74905.0,,,,,,15.0611,,15.0604,
20:48:27,74906.0,,,,,,15.0596,,15.0589,
20:48:28,74907.0,,,,,,15.0582,,15.0575,
20:48:29,74908.0,,,,,,15.0567,,15.056,
20:48:30,74909.0,,,,,,15.0552,,15.0545,
20:48:31,74910.0,,,,,,15.0537,,15.053,
20:48:32,74911.0,,,,,,15.0522,,15.0515,
20:48:33,74912.0,,,,,,15.0508,,15.0501,
20:48:34,74913.0,,,,,,15.0493,,15.0486,
20:48:35,74914.0,,,,,,15.0478,,15.0471,
20:48:36,74915.0,,,,,,15.0463,,15.0456,
20:48:37,74916.0,,,,,,15.0448,,15.0441,
20:48:38,74917.0,,,,,,15.0433,,15.0426,
20:48:39,74918.0,,,,,,15.0418,,15.0411,
20:48:40,74919.0,,,,,,15.0403,,15.0396,
20:48:41,74920.0,,,,,,15.0388,,15.0381,
20:48:42,74921.0,,,,,,15.0373,,15.0366,
20:48:43,74922.0,,,,,,15.0358,,15.0351,
20:48:44,74923.0,,,,,,15.0343,,15.0337,
20:48:45,74924.0,,,,,,15.0328,,15.0322,
20:48:46,74925.0,,,,,,15.0313,,15.0307,
20:48:47,74926.0,,,,,,15.0298,,15.0291,
20:48:48,74927.0,,,,,,15.0283,,15.0276,
20:48:49,74928.0,,,,,,15.0268,,15.0261,
20:48:50,74929.0,,,,,,15.0253,,15.0246,
20:48:51,74930.0,,,,,,15.0238,,15.0231,
20:48:52,74931.0,,,,,,15.0223,,15.0216,
20:48:53,74932.0,,,,,,15.0208,,15.0201,
20:48:54,74933.0,,,,,,15.0193,,15.0186,
20:48:55,74934.0,,,,,,15.0178,,15.0171,
20:48:56,74935.0,,,,,,15.0163,,15.0156,
20:48:57,74936.0,,,,,,15.0147,,15.0141,
20:48:58,74937.0,,,,,,15.0132,,15.0125,
20:48:59,74938.0,,,,,,15.0117,,15.011,
20:49:00,74939.0,,,,,,15.0102,,15.0095,
20:49:01,74940.0,,,,,,15.0087,,15.008,
20:49:02,74941.0,,,,,,15.0072,,15.0065,
20:49:03,74942.0,,,,,,15.0056,,15.0049,
20:49:04,74943.0,,,,,,15.0041,,15.0034,
20:49:05,74944.0,,,,,,15.0026,,15.0019,
20:49:06,74945.0,,,,,,15.0011,,15.0004,
20:49:07,74946.0,,,,,,14.9995,,14.9988,
20:49:08,74947.0,,,,,,14.998,,14.9973,
20:49:09,74948.0,,,,,,14.9965,,14.9958,
20:49:10,74949.0,,,,,,14.9949,,14.9942,
20:49:11,74950.0,,,,,,14.9934,,14.9927,
20:49:12,74951.0,,,,,,14.9919,,14.9912,
20:49:13,74952.0,,,,,,14.9903,,14.9896,
20:49:14,74953.0,,,,,,14.9888,,14.9881,
20:49:15,74954.0,,,,,,14.9873,,14.9866,
20:49:16,74955.0,,,,,,14.9857,,14.985,
20:49:17,74956.0,,,,,,14.9842,,14.9835,
20:49:18,74957.0,,,,,,14.9826,,14.982,
20:49:19,74958.0,,,,,,14.9811,,14.9804,
20:49:20,74959.0,,,,,,14.9795,,14.9789,
20:49:21,74960.0,,,,,,14.978,,14.9773,
20:49:22,74961.0,,,,,,14.9765,,14.9758,
20:49:23,74962.0,,,,,,14.9749,,14.9742,
20:49:24,74963.0,,,,,,14.9734,,14.9727,
20:49:25,74964.0,,,,,,14.9718,,14.9711,
20:49:26,74965.0,,,,,,14.9703,,14.9696,
20:49:27,74966.0,,,,,,14.9687,,14.968,
20:49:28,74967.0,,,,,,14.9671,,14.9665,
20:49:29,74968.0,,,,,,14.9656,,14.9649,
20:49:30,74969.0,,,,,,14.964,,14.9633,
20:49:31,74970.0,,,,,,14.9625,,14.9618,
20:49:32,74971.0,,,,,,14.9609,,14.9602,
20:49:33,74972.0,,,,,,14.9594,,14.9587,
20:49:34,74973.0,,,,,,14.9578,,14.9571,
20:49:35,74974.0,,,,,,14.9562,,14.9555,
20:49:36,74975.0,,,,,,14.9547,,14.954,
20:49:37,74976.0,,,,,,14.9531,,14.9524,
20:49:38,74977.0,,,,,,14.9515,,14.9508,
20:49:39,74978.0,,,,,,14.95,,14.9493,
20:49:40,74979.0,,,,,,14.9484,,14.9477,
20:49:41,74980.0,,,,,,14.9468,,14.9461,
20:49:42,74981.0,,,,,,14.9452,,14.9446,
20:49:43,74982.0,,,,,,14.9437,,14.943,
20:49:44,74983.0,,,,,,14.9421,,14.9414,
20:49:45,74984.0,,,,,,14.9405,,14.9398,
20:49:46,74985.0,,,,,,14.9389,,14.9383,
20:49:47,74986.0,,,,,,14.9374,,14.9367,
20:49:48,74987.0,,,,,,14.9358,,14.9351,
20:49:49,74988.0,,,,,,14.9342,,14.9335,
20:49:50,74989.0,,,,,,14.9326,,14.9319,
20:49:51,74990.0,,,,,,14.931,,14.9304,
20:49:52,74991.0,,,,,,14.9295,,14.9288,
20:49:53,74992.0,,,,,,14.9279,,14.9272,
20:49:54,74993.0,,,,,,14.9263,,14.9256,
20:49:55,74994.0,,,,,,14.9247,,14.924,
20:49:56,74995.0,,,,,,14.9231,,14.9224,
20:49:57,74996.0,,,,,,14.9215,,14.9208,
20:49:58,74997.0,,,,,,14.9199,,14.9192,
20:49:59,74998.0,,,,,,14.9183,,14.9176,
20:50:00,74999.0,,,,,,14.9167,,14.916,
20:50:01,75000.0,,,,,,14.9151,,14.9144,
20:50:02,75001.0,,,,,,14.9135,,14.9128,
20:50:03,75002.0,,,,,,14.9119,,14.9112,
20:50:04,75003.0,,,,,,14.9103,,14.9096,
20:50:05,75004.0,,,,,,14.9087,,14.908,
20:50:06,75005.0,,,,,,14.9071,,14.9064,
20:50:07,75006.0,,,,,,14.9055,,14.9048,
20:50:08,75007.0,,,,,,14.9039,,14.9032,
20:50:09,75008.0,,,,,,14.9023,,14.9016,
20:50:10,75009.0,,,,,,14.9007,,14.9,
20:50:11,75010.0,,,,,,14.8991,,14.8984,
20:50:12,75011.0,,,,,,14.8975,,14.8968,
20:50:13,75012.0,,,,,,14.8959,,14.8952,
20:50:14,75013.0,,,,,,14.8942,,14.8936,
20:50:15,75014.0,,,,,,14.8926,,14.892,
20:50:16,75015.0,,,,,,14.891,,14.8903,
20:50:17,75016.0,,,,,,14.8894,,14.8887,
20:50:18,75017.0,,,,,,14.8878,,14.8871,
20:50:19,75018.0,,,,,,14.8862,,14.8855,
20:50:20,75019.0,,,,,,14.8845,,14.8839,
20:50:21,75020.0,,,,,,14.8829,,14.8822,
20:50:22,75021.0,,,,,,14.8813,,14.8806,
20:50:23,75022.0,,,,,,14.8797,,14.879,
20:50:24,75023.0,,,,,,14.878,,14.8774,
20:50:25,75024.0,,,,,,14.8764,,14.8757,
20:50:26,75025.0,,,,,,14.8748,,14.8741,
20:50:27,75026.0,,,,,,14.8732,,14.8725,
20:50:28,75027.0,,,,,,14.8715,,14.8708,
20:50:29,75028.0,,,,,,14.8699,,14.8692,
20:50:30,75029.0,,,,,,14.8683,,14.8676,
20:50:31,75030.0,,,,,,14.8666,,14.8659,
20:50:32,75031.0,,,,,,14.865,,14.8643,
20:50:33,75032.0,,,,,,14.8633,,14.8627,
20:50:34,75033.0,,,,,,14.8617,,14.861,
20:50:35,75034.0,,,,,,14.8601,,14.8594,
20:50:36,75035.0,,,,,,14.8584,,14.8577,
20:50:37,75036.0,,,,,,14.8568,,14.8561,
20:50:38,75037.0,,,,,,14.8551,,14.8545,
20:50:39,75038.0,,,,,,14.8535,,14.8528,
20:50:40,75039.0,,,,,,14.8518,,14.8512,
20:50:41,75040.0,,,,,,14.8502,,14.8495,
20:50:42,75041.0,,,,,,14.8485,,14.8479,
20:50:43,75042.0,,,,,,14.8469,,14.8462,
20:50:44,75043.0,,,,,,14.8452,,14.8446,
20:50:45,75044.0,,,,,,14.8436,,14.8429,
20:50:46,75045.0,,,,,,14.8419,,14.8413,
20:50:47,75046.0,,,,,,14.8403,,14.8396,
20:50:48,75047.0,,,,,,14.8386,,14.8379,
20:50:49,75048.0,,,,,,14.837,,14.8363,
20:50:50,75049.0,,,,,,14.8353,,14.8346,
20:50:51,75050.0,,,,,,14.8336,,14.833,
20:50:52,75051.0,,,,,,14.832,,14.8313,
20:50:53,75052.0,,,,,,14.8303,,14.8296,
20:50:54,75053.0,,,,,,14.8286,,14.828,
20:50:55,75054.0,,,,,,14.827,,14.8263,
20:50:56,75055.0,,,,,,14.8253,,14.8246,
20:50:57,75056.0,,,,,,14.8236,,14.823,
20:50:58,75057.0,,,,,,14.822,,14.8213,
20:50:59,75058.0,,,,,,14.8203,,14.8196,
20:51:00,75059.0,,,,,,14.8186,,14.818,
20:51:01,75060.0,,,,,,14.817,,14.8163,
20:51:02,75061.0,,,,,,14.8153,,14.8146,
20:51:03,75062.0,,,,,,14.8136,,14.8129,
20:51:04,75063.0,,,,,,14.8119,,14.8112,
20:51:05,75064.0,,,,,,14.8102,,14.8096,
20:51:06,75065.0,,,,,,14.8086,,14.8079,
20:51:07,75066.0,,,,,,14.8069,,14.8062,
20:51:08,75067.0,,,,,,14.8052,,14.8045,
20:51:09,75068.0,,,,,,14.8035,,14.8028,
20:51:10,75069.0,,,,,,14.8018,,14.8012,
20:51:11,75070.0,,,,,,14.8001,,14.7995,
20:51:12,75071.0,,,,,,14.7985,,14.7978,
20:51:13,75072.0,,,,,,14.7968,,14.7961,
20:51:14,75073.0,,,,,,14.7951,,14.7944,
20:51:15,75074.0,,,,,,14.7934,,14.7927,
20:51:16,75075.0,,,,,,14.7917,,14.791,
20:51:17,75076.0,,,,,,14.79,,14.7893,
20:51:18,75077.0,,,,,,14.7883,,14.7876,
20:51:19,75078.0,,,,,,14.7866,,14.7859,
20:51:20,75079.0,,,,,,14.7849,,14.7842,
20:51:21,75080.0,,,,,,14.7832,,14.7825,
20:51:22,75081.0,,,,,,14.7815,,14.7808,
20:51:23,75082.0,,,,,,14.7798,,14.7791,
20:51:24,75083.0,,,,,,14.7781,,14.7774,
20:51:25,75084.0,,,,,,14.7764,,14.7757,
20:51:26,75085.0,,,,,,14.7747,,14.774,
20:51:27,75086.0,,,,,,14.773,,14.7723,
20:51:28,75087.0,,,,,,14.7713,,14.7706,
20:51:29,75088.0,,,,,,14.7696,,14.7689,
20:51:30,75089.0,,,,,,14.7679,,14.7672,
20:51:31,75090.0,,,,,,14.7661,,14.7655,
20:51:32,75091.0,,,,,,14.7644,,14.7638,
20:51:33,75092.0,,,,,,14.7627,,14.762,
20:51:34,75093.0,,,,,,14.761,,14.7603,
20:51:35,75094.0,,,,,,14.7593,,14.7586,
20:51:36,75095.0,,,,,,14.7576,,14.7569,
20:51:37,75096.0,,,,,,14.7558,,14.7552,
20:51:38,75097.0,,,,,,14.7541,,14.7535,
20:51:39,75098.0,,,,,,14.7524,,14.7517,
20:51:40,75099.0,,,,,,14.7507,,14.75,
20:51:41,75100.0,,,,,,14.749,,14.7483,
20:51:42,75101.0,,,,,,14.7472,,14.7466,
20:51:43,75102.0,,,,,,14.7455,,14.7448,
20:51:44,75103.0,,,,,,14.7438,,14.7431,
20:51:45,75104.0,,,,,,14.742,,14.7414,
20:51:46,75105.0,,,,,,14.7403,,14.7396,
20:51:47,75106.0,,,,,,14.7386,,14.7379,
20:51:48,75107.0,,,,,,14.7369,,14.7362,
20:51:49,75108.0,,,,,,14.7351,,14.7344,
20:51:50,75109.0,,,,,,14.7334,,14.7327,
20:51:51,75110.0,,,,,,14.7316,,14.731,
20:51:52,75111.0,,,,,,14.7299,,14.7292,
20:51:53,75112.0,,,,,,14.7282,,14.7275,
20:51:54,75113.0,,,,,,14.7264,,14.7257,
20:51:55,75114.0,,,,,,14.7247,,14.724,
20:51:56,75115.0,,,,,,14.7229,,14.7223,
20:51:57,75116.0,,,,,,14.7212,,14.7205,
20:51:58,75117.0,,,,,,14.7194,,14.7188,
20:51:59,75118.0,,,,,,14.7177,,14.717,
20:52:00,75119.0,,,,,,14.716,,14.7153,
20:52:01,75120.0,,,,,,14.7142,,14.7135,
20:52:02,75121.0,,,,,,14.7125,,14.7118,
20:52:03,75122.0,,,,,,14.7107,,14.71,
20:52:04,75123.0,,,,,,14.7089,,14.7083,
20:52:05,75124.0,,,,,,14.7072,,14.7065,
20:52:06,75125.0,,,,,,14.7054,,14.7048,
20:52:07,75126.0,,,,,,14.7037,,14.703,
20:52:08,75127.0,,,,,,14.7019,,14.7012,
20:52:09,75128.0,,,,,,14.7002,,14.6995,
20:52:10,75129.0,,,,,,14.6984,,14.6977,
20:52:11,75130.0,,,,,,14.6966,,14.696,
20:52:12,75131.0,,,,,,14.6949,,14.6942,
20:52:13,75132.0,,,,,,14.6931,,14.6924,
20:52:14,75133.0,,,,,,14.6913,,14.6907,
20:52:15,75134.0,,,,,,14.6896,,14.6889,
20:52:16,75135.0,,,,,,14.6878,,14.6871,
20:52:17,75136.0,,,,,,14.686,,14.6854,
20:52:18,75137.0,,,,,,14.6843,,14.6836,
20:52:19,75138.0,,,,,,14.6825,,14.6818,
20:52:20,75139.0,,,,,,14.6807,,14.6801,
20:52:21,75140.0,,,,,,14.6789,,14.6783,
20:52:22,75141.0,,,,,,14.6772,,14.6765,
20:52:23,75142.0,,,,,,14.6754,,14.6747,
20:52:24,75143.0,,,,,,14.6736,,14.6729,
20:52:25,75144.0,,,,,,14.6718,,14.6712,
20:52:26,75145.0,,,,,,14.6701,,14.6694,
20:52:27,75146.0,,,,,,14.6683,,14.6676,
20:52:28,75147.0,,,,,,14.6665,,14.6658,
20:52:29,75148.0,,,,,,14.6647,,14.664,
20:52:30,75149.0,,,,,,14.6629,,14.6623,
20:52:31,75150.0,,,,,,14.6611,,14.6605,
20:52:32,75151.0,,,,,,14.6594,,14.6587,
20:52:33,75152.0,,,,,,14.6576,,14.6569,
20:52:34,75153.0,,,,,,14.6558,,14.6551,
20:52:35,75154.0,,,,,,14.654,,14.6533,
20:52:36,75155.0,,,,,,14.6522,,14.6515,
20:52:37,75156.0,,,,,,14.6504,,14.6497,
20:52:38,75157.0,,,,,,14.6486,,14.6479,
20:52:39,75158.0,,,,,,14.6468,,14.6461,
20:52:40,75159.0,,,,,,14.645,,14.6443,
20:52:41,75160.0,,,,,,14.6432,,14.6425,
20:52:42,75161.0,,,,,,14.6414,,14.6407,
20:52:43,75162.0,,,,,,14.6396,,14.6389,
20:52:44,75163.0,,,,,,14.6378,,14.6371,
20:52:45,75164.0,,,,,,14.636,,14.6353,
20:52:46,75165.0,,,,,,14.6342,,14.6335,
20:52:47,75166.0,,,,,,14.6324,,14.6317,
20:52:48,75167.0,,,,,,14.6306,,14.6299,
20:52:49,75168.0,,,,,,14.6288,,14.6281,
20:52:50,75169.0,,,,,,14.627,,14.6263,
20:52:51,75170.0,,,,,,14.6251,,14.6245,
20:52:52,75171.0,,,,,,14.6233,,14.6227,
20:52:53,75172.0,,,,,,14.6215,,14.6209,
20:52:54,75173.0,,,,,,14.6197,,14.619,
20:52:55,75174.0,,,,,,14.6179,,14.6172,
20:52:56,75175.0,,,,,,14.6161,,14.6154,
20:52:57,75176.0,,,,,,14.6143,,14.6136,
20:52:58,75177.0,,,,,,14.6124,,14.6118,
20:52:59,75178.0,,,,,,14.6106,,14.6099,
20:53:00,75179.0,,,,,,14.6088,,14.6081,
20:53:01,75180.0,,,,,,14.607,,14.6063,
20:53:02,75181.0,,,,,,14.6051,,14.6045,
20:53:03,75182.0,,,,,,14.6033,,14.6027,
20:53:04,75183.0,,,,,,14.6015,,14.6008,
20:53:05,75184.0,,,,,,14.5997,,14.599,
20:53:06,75185.0,,,,,,14.5978,,14.5972,
20:53:07,75186.0,,,,,,14.596,,14.5953,
20:53:08,75187.0,,,,,,14.5942,,14.5935,
20:53:09,75188.0,,,,,,14.5923,,14.5917,
20:53:10,75189.0,,,,,,14.5905,,14.5898,
20:53:11,75190.0,,,,,,14.5887,,14.588,
20:53:12,75191.0,,,,,,14.5868,,14.5862,
20:53:13,75192.0,,,,,,14.585,,14.5843,
20:53:14,75193.0,,,,,,14.5832,,14.5825,
20:53:15,75194.0,,,,,,14.5813,,14.5807,
20:53:16,75195.0,,,,,,14.5795,,14.5788,
20:53:17,75196.0,,,,,,14.5776,,14.577,
20:53:18,75197.0,,,,,,14.5758,,14.5751,
20:53:19,75198.0,,,,,,14.574,,14.5733,
20:53:20,75199.0,,,,,,14.5721,,14.5714,
20:53:21,75200.0,,,,,,14.5703,,14.5696,
20:53:22,75201.0,,,,,,14.5684,,14.5677,
20:53:23,75202.0,,,,,,14.5666,,14.5659,
20:53:24,75203.0,,,,,,14.5647,,14.564,
20:53:25,75204.0,,,,,,14.5629,,14.5622,
20:53:26,75205.0,,,,,,14.561,,14.5603,
20:53:27,75206.0,,,,,,14.5592,,14.5585,
20:53:28,75207.0,,,,,,14.5573,,14.5566,
20:53:29,75208.0,,,,,,14.5554,,14.5548,
20:53:30,75209.0,,,,,,14.5536,,14.5529,
20:53:31,75210.0,,,,,,14.5517,,14.5511,
20:53:32,75211.0,,,,,,14.5499,,14.5492,
20:53:33,75212.0,,,,,,14.548,,14.5473,
20:53:34,75213.0,,,,,,14.5461,,14.5455,
20:53:35,75214.0,,,,,,14.5443,,14.5436,
20:53:36,75215.0,,,,,,14.5424,,14.5418,
20:53:37,75216.0,,,,,,14.5406,,14.5399,
20:53:38,75217.0,,,,,,14.5387,,14.538,
20:53:39,75218.0,,,,,,14.5368,,14.5362,
20:53:40,75219.0,,,,,,14.535,,14.5343,
20:53:41,75220.0,,,,,,14.5331,,14.5324,
20:53:42,75221.0,,,,,,14.5312,,14.5305,
20:53:43,75222.0,,,,,,14.5293,,14.5287,
20:53:44,75223.0,,,,,,14.5275,,14.5268,
20:53:45,75224.0,,,,,,14.5256,,14.5249,
20:53:46,75225.0,,,,,,14.5237,,14.523,
20:53:47,75226.0,,,,,,14.5218,,14.5212,
20:53:48,75227.0,,,,,,14.52,,14.5193,
20:53:49,75228.0,,,,,,14.5181,,14.5174,
20:53:50,75229.0,,,,,,14.5162,,14.5155,
20:53:51,75230.0,,,,,,14.5143,,14.5136,
20:53:52,75231.0,,,,,,14.5124,,14.5118,
20:53:53,75232.0,,,,,,14.5106,,14.5099,
20:53:54,75233.0,,,,,,14.5087,,14.508,
20:53:55,75234.0,,,,,,14.5068,,14.5061,
20:53:56,75235.0,,,,,,14.5049,,14.5042,
20:53:57,75236.0,,,,,,14.503,,14.5023,
20:53:58,75237.0,,,,,,14.5011,,14.5004,
20:53:59,75238.0,,,,,,14.4992,,14.4986,
20:54:00,75239.0,,,,,,14.4973,,14.4967,
20:54:01,75240.0,,,,,,14.4954,,14.4948,
20:54:02,75241.0,,,,,,14.4935,,14.4929,
20:54:03,75242.0,,,,,,14.4916,,14.491,
20:54:04,75243.0,,,,,,14.4898,,14.4891,
20:54:05,75244.0,,,,,,14.4879,,14.4872,
20:54:06,75245.0,,,,,,14.486,,14.4853,
20:54:07,75246.0,,,,,,14.4841,,14.4834,
20:54:08,75247.0,,,,,,14.4822,,14.4815,
20:54:09,75248.0,,,,,,14.4803,,14.4796,
20:54:10,75249.0,,,,,,14.4784,,14.4777,
20:54:11,75250.0,,,,,,14.4764,,14.4758,
20:54:12,75251.0,,,,,,14.4745,,14.4739,
20:54:13,75252.0,,,,,,14.4726,,14.472,
20:54:14,75253.0,,,,,,14.4707,,14.4701,
20:54:15,75254.0,,,,,,14.4688,,14.4682,
